api	bakken_isopach_ft	bh_lat	bh_lng	choke_size	data_group	legs	mean_tvd	min_tvd	production_liquid_180	std_tvd	surface_lat	surface_lng	td	total_lbs_proppant	total_num_stages	total_volume_bbls	tvd	length	stage_spacing	spud_year	shortest_dist	target_formation
33105025770000	90.0	48.224592	-103.46101	0.5625	TRAIN	2.0	10942.8131148	10439.15	64008.0	108.68829127	48.1988426435	-103.459882182	20160.0	2250563.0	15.0	49099.0	10993.89	9400.349113290134	0.0015956854175546657	2012.0	7.082367010136096	0.0
33105031910000	90.0	48.429883	-103.526065	0.5	TRAIN	2.0	10158.960411	9596.84	60593.0	110.02352473799999	48.4009654258	-103.52509086399999	20590.0	3066848.0	35.0	46480.0	10124.43	10555.11766590424	0.0033159270325388277	2013.0	21.208955601885236	1.0
33061022270000	120.0	48.083685	-102.52342	0.75	TRAIN	2.0	10347.8989256	9831.23	53133.0	126.693199722	48.0818227148	-102.486028983	19340.0	1704480.0	26.0	29217.0	10433.84	9140.644128132095	0.002844438492029242	2012.0	4.39753342937395	1.0
33053054920000	90.0	47.857202	-102.771231	0.40625	TRAIN	2.0	10919.9122078	10426.56	90731.0	141.03264615700002	47.8573816564	-102.789239251	15439.0	3743580.0	20.0	54314.0	10997.69	4409.826250196113	0.004535326079822434	2014.0	0.837547603136589	0.0
33053056570000	90.0	47.992572	-102.838245	0.5	TRAIN	2.0	10496.9393333	9946.69	118653.0	114.64754714200001	48.020310351899994	-102.836907923	21622.0	4000240.0	34.0	55583.0	10586.4	10127.426015445208	0.0033572202796788675	2014.0	1.4200687720670646	1.0
33061024860000	100.0	47.790326	-102.46824	0.25	TRAIN	2.0	10279.255473	9705.28	107082.0	129.712257513	47.8173590422	-102.46682027799999	20800.0		25.0	89946.0	10313.04	9870.920342604566	0.002532691900277602	2013.0	3.5080020144529733	0.0
33105020920000	50.0	48.192484	-104.015589	0.5	TRAIN	2.0	10368.5104545	9829.14	33511.0	106.96797589399999	48.1951362712	-104.043938392	17266.0	2633492.0	19.0	31172.0	10417.95	6963.792122734434	0.0027283985025876064	2011.0	13.666141773546734	1.0
33105024960000	90.0	48.183422	-103.184152	0.625	TRAIN	3.0	10690.8167133	10199.57	58019.0	105.13081321799999	48.1681778179	-103.18015209200001	19946.0	4015634.0	28.0	84022.0	10701.81	5647.356486114597	0.0049580719879902795	2012.0	14.525674266978026	1.0
33025021080000	60.0	47.385877	-102.818881	0.5	TRAIN	2.0	10889.7165896	10475.98	33277.0	73.52232863180001	47.3591520226	-102.815138321	20755.0	2752253.0	30.0	70803.0	10898.46	9796.13020442558	0.0030624337747620946	2013.0	0.40141193098150757	0.0
33025008460000	90.0	47.603534	-103.022457		TRAIN	4.0	10948.3297826	10488.05	55963.0	118.517720487	47.590280895	-103.022422194	20091.0				10987.93	4836.275285755649		2009.0	21.048246804735548	1.0
33007015740000	40.0	47.054969	-103.166656		TRAIN	4.0	10696.8079747	10194.4	16847.0	158.286481766	47.0522024562	-103.16051036	16590.0				10768.88			2007.0	32.065940445272375	1.0
33025011680000	70.0	47.416268	-102.474576	0.375	TRAIN	2.0	10408.0799457	9766.91	55513.0	141.505123795	47.443050767399995	-102.476943275	20089.0	2668867.0	21.0	44072.0	10469.48	9790.911622346206	0.002144846242107918	2010.0	8.289014798605406	1.0
33025015660000	50.0	47.126947	-102.743627	0.34375	TRAIN	2.0	10231.1523077	9627.74	20891.0	140.173596864	47.153698920699995	-102.744391046	19780.0	1703630.0	21.0	57229.0	10246.32	9764.041107806255	0.0021507488311587205	2012.0	19.404215138396523	1.0
33007016240000	10.0	47.183975	-103.544876		TRAIN	2.0	10360.827305	9683.44	23670.0	174.176141142	47.1944919228	-103.543388565	14073.0				10433.2	3855.4775641155325		2008.0	26.73375385164654	1.0
33053053650000	40.0	47.70280800000001	-103.751879	0.703125	TRAIN	2.0	10904.2353846	10407.66	35039.0	117.573015828	47.675659358699995	-103.75248079100001	20655.0	3700099.0	34.0	215694.0	10950.79	9908.071575694305	0.0034315456585321913	2013.0	1.7076784278625887	1.0
33105031680000	70.0	48.225804	-103.562976	0.3125	TRAIN	2.0	10557.640484799998	10086.72	83032.0	95.599690844	48.19838984760001	-103.568890058	20980.0	4373812.0	38.0	226674.0	10541.9	10106.699795789036	0.003759882134406795	2014.0	5.931266068616359	1.0
33061006520000	90.0	48.053447	-102.25096		TRAIN	2.0	9416.72964286	8874.02	102037.0	168.351537793	48.0651630085	-102.26557221700001	14820.0				9476.06	5565.944056424677		2008.0	10.641646896677772	1.0
33053043430000	90.0	47.817992	-102.949074	0.5	TRAIN	2.0	10775.8252941	10265.84	89194.0	78.6475910974	47.790571180600004	-102.95192608299999	20302.0	3348220.0	24.0	55073.0	10763.04	10030.679246038786	0.002392659501048031	2013.0	1.4897571131252747	1.0
33053036900000	80.0	47.885531	-103.333883	0.3125	TRAIN	3.0	11063.9489394	10511.81	73343.0	183.35560334	47.8780266119	-103.334871082	18911.0	1589099.0	23.0	38703.0	11178.4	2749.1260268129827	0.008366295242806139	2011.0	10.675865210145368	1.0
33061010640000	90.0	47.875881	-102.222546		TRAIN	2.0	9717.92465347	9073.79	45847.0	178.064954967	47.8634041883	-102.216027256	14434.0	1662714.0	15.0	18777.0	9808.95	4824.528024638306	0.0031091124195769485	2010.0	10.889348764265982	1.0
33061015770000	80.0	48.489007	-102.370106	0.375	TRAIN	2.0	8931.96510526	8444.06	59546.0	93.96894195610001	48.5183829981	-102.370075093	19316.0	4235424.0	31.0	53590.0	9007.59	10719.769090306358	0.002891853335538038	2011.0	9.722781824178046	1.0
33061019930000	80.0	48.518003	-102.315006	0.671875	TRAIN	2.0	8615.0054251	8084.16	51706.0	94.80436371110001	48.5454965771	-102.31596166700001	18499.0	3960076.0	33.0	51385.0	8695.92	10035.49877110408	0.0032883268438056346	2012.0	18.1642005715519	1.0
33061023440000	110.0	48.017124	-102.365297	0.625	TRAIN	2.0	10058.7252047	9433.33	26250.0	131.105575842	48.0222030491	-102.40035460200001	18478.0	1392800.0	21.0	20557.0	10038.6	8755.39750702139	0.0023985204536012277	2013.0	1.9781908900742347	1.0
33053051620000	120.0	47.935122	-102.610706	0.5625	TRAIN	2.0	10477.2399087	9205.74	100483.0	363.50070600699996	47.964418199899995	-102.619926794	20645.0	2095920.0	30.0	44314.0	10686.58	10925.61454794585	0.0027458409655903857	2013.0	1.5319453288143337	0.0
33025017060000	70.0	47.471874	-103.020273	0.46875	TRAIN	2.0	11216.9906061	10584.37	34993.0	203.98723486400002	47.4573266088	-103.018621295	16281.0	1257546.0	19.0	27093.0	11346.04	5324.188725861724	0.003568618803407431	2012.0	2.205604798670245	1.0
33053058330000	50.0	47.963341	-103.728595		TRAIN	2.0	10810.5148052	10320.67	69011.0	87.111701245	47.934164760600005	-103.72360614	21279.0	3766182.0	31.0	73077.0	10832.54	10716.470316480783	0.0028927435139091758	2014.0	0.988033286952813	1.0
33061021670000	120.0	48.291789	-102.58929	1.0	TRAIN	2.0	10139.4809722	9562.22	37069.0	121.647263923	48.2934373915	-102.549114475	19782.0	3618238.0	29.0	77045.0	10243.3	9772.673500512767	0.002967458188230517	2013.0	0.8306366429914899	0.0
33061020250000	130.0	48.240591	-102.765611	0.4375	TRAIN	2.0	10174.4757724	9144.86	33111.0	331.785843185	48.224956547299996	-102.782020144	17061.0	1702213.0	25.0	29722.0	10346.65	6961.251116610718	0.0035913084560828135	2012.0	5.388196759149519	1.0
33023009180000	110.0	48.83376	-103.301121		TRAIN	2.0	8468.72068702	7999.92	23762.0	112.245637942	48.8081786816	-103.301588459	17676.0	1463572.0	32.0	38078.0	8433.94	9335.703455247844	0.0034277009925815457	2012.0	19.421761373973837	0.0
33033003030000	10.0	47.20568400000001	-103.695773	0.75	TRAIN	3.0	10576.9205612	10039.57	50563.0	101.614024021	47.1830720671	-103.69245248600001	20571.0	2546463.0	40.0	40541.0	10608.7	8292.430425607374	0.004823676286324733	2012.0	15.403134495352104	1.0
33105033940000	80.0	48.256425	-103.605662	0.75	TRAIN	2.0	10527.309343100002	10036.55	64053.0	111.728587871	48.283610608100005	-103.607301444	20300.0	4506327.0	33.0	72952.0	10642.03	9928.44758357269	0.0033237824667172343	2014.0	6.29469537607677	0.0
33053035860000	90.0	47.87768	-103.146488	0.625	TRAIN	2.0	11123.1918898	10529.21	62912.0	123.343490339	47.9044890113	-103.14837984	20699.0	3650758.0	35.0	62334.0	11176.7	9793.97849876348	0.003573624345246302	2012.0	17.124112291189835	0.0
33105023330000	90.0	48.401081	-103.46379	0.3125	TRAIN	2.0	10354.8263077	9930.41	47185.0	92.4254198396	48.3732656275	-103.464240999	20364.0	2562703.0	30.0	53634.0	10352.19	10150.85791551594	0.002955415222012314	2011.0	21.35700969127691	1.0
33089005900000	40.0	46.962419	-102.88515	0.46875	TRAIN	2.0	10347.3908943	9958.48	35477.0	87.22439115879999	46.949171811199996	-102.88878636700001	15158.0	1703220.0	16.0		10400.0	4918.228313350252	0.003253203995546304	2010.0	12.49296807041217	0.0
33053032230000	90.0	47.946074	-103.247107	0.46875	TRAIN	3.0	11148.482391299998	10619.1	77945.0	138.461053058	47.9629372977	-103.24862102899999	21068.0	2347297.0	25.0	60346.0	11224.24	6164.798477600108	0.004055282600207921	2010.0	22.201319657395	1.0
33105026650000	90.0	48.283864	-103.398969	0.28125	TRAIN	2.0	10813.5499242	10284.63	106590.0	128.447601759	48.2565471605	-103.398152035	20570.0	4088021.0	35.0	251385.0	10804.53	9970.321841181081	0.0035104182751089516	2012.0	14.34231568574781	1.0
33061016100000	120.0	48.083963	-102.39717	0.40625	TRAIN	2.0	10272.2766923	9829.23	41444.0	99.7279987102	48.0905951768	-102.438288565	20440.0	922520.0	16.0	21556.0	10234.24	10311.231791267062	0.0015517059769280864	2011.0	1.3940702728380083	1.0
33061029450000	110.0	47.848283	-102.479387	0.375	TRAIN	2.0	10284.5882667	9764.87	66265.0	112.121968592	47.87586585729999	-102.47799678	20186.0	4430011.0	35.0	76096.0	10312.44	10071.174174580732	0.003475265087594125	2014.0	1.3749020451670637	0.0
33053030960000	90.0	47.820185	-103.031177	0.375	TRAIN	2.0	10879.1099187	10369.01	34010.0	112.033463631	47.8465819293	-103.031207223	20340.0	1964216.0	24.0	44510.0	10910.92	9632.659991666682	0.0024915236311426605	2010.0	19.222001323642694	0.0
33105016090000	100.0	48.213156	-102.973852	0.34375	TRAIN	2.0	9791.58055556	9012.33	49557.0	123.192963645	48.239816615200006	-102.973874667	19260.0				9833.17	9728.881863947847		2007.0	28.72655151231242	1.0
33105028880000	90.0	48.111576	-103.270531	0.640625	TRAIN	2.0	11107.1607333	10660.01	61107.0	81.98230305050001	48.13814173350001	-103.271100887	20640.0	3152661.0	27.0	81750.0	11148.65	9695.250297516614	0.002784868793631445	2012.0	0.7980778374310362	0.0
33105018010000	90.0	48.195741	-103.425793	0.375	TRAIN	3.0	10874.8378571	10538.7	35041.0	168.511857984	48.197202238	-103.425961391	20650.0	2781059.0	71.0	64895.0	11082.21			2010.0	15.205130823817496	1.0
33023006890000	100.0	48.85003	-103.505992		TRAIN	2.0	8496.63612903	8029.53	13883.0	126.67724330799999	48.837492491199995	-103.488146793	14656.0	1520000.0	16.0	32569.0	8528.72	6268.858174628329	0.0025522989281773975	2011.0	21.33679902393784	0.0
33061020100000	80.0	48.081647	-102.177841	0.375	TRAIN	2.0	9195.34945312	8668.19	62006.0	127.658134713	48.1085728393	-102.17815464	18812.0	2807680.0	24.0	44759.0	9253.59	9825.962123509646	0.002442508906336763	2012.0	10.333664079515259	1.0
33053039150000	60.0	47.679947	-103.412904	0.625	TRAIN	3.0	10935.4362222	10428.02	18937.0	189.001504818	47.6753774052	-103.41486283100001	20846.0	1812100.0	30.0	32386.0	11093.71			2012.0	6.822509807856954	1.0
33025009140000	80.0	47.66792	-102.969231		TRAIN	2.0	10856.9380892	10371.64	52365.0	70.87183946270001	47.6656381375	-102.93025853600001	20269.0		6.0		10902.46	9613.58805931695	0.0006241166110903969	2009.0	1.3362593760636248	1.0
33053028540000	110.0	47.924519	-102.672208	0.15625	TRAIN	7.0	10737.8770588	10251.47	13728.0	164.345992265	47.932239653	-102.665538618	20865.0	429980.0		18742.0	10829.5	3255.314369724524		2008.0	11.575927408413076	
33023006060000	110.0	48.690562	-103.075044	0.5	TRAIN	2.0	9136.83173184	8632.22	50941.0	99.37664728440001	48.662765445299996	-103.076662413	19122.0	3021780.0	24.0	52759.0	9144.26	10150.896063141663	0.0023643232923194852	2010.0	10.410152890528472	0.0
33061017050000	90.0	47.861405	-102.241942	0.3125	TRAIN	2.0	9758.89972376	9222.27	66902.0	107.430046835	47.848364483299996	-102.22844502299999	15397.0	1074306.0	11.0		9812.39	5793.748112917797	0.0018985982451453652	2012.0	9.461524444666734	1.0
33053051200000	90.0	48.065119	-102.830101	0.5	TRAIN	2.0	10461.5139161	9873.85	42457.0	116.05244552299999	48.0389222057	-102.832816707	19832.0	1262800.0	30.0	52065.0	10518.08	9582.54949192013	0.0031306908485362454	2013.0	3.0380118258169446	1.0
33053054970000	90.0	47.875874	-102.970601	0.5625	TRAIN	2.0	10830.2810256	10351.04	79438.0	98.45098257229999	47.8469736567	-102.973077019	21316.0	3716040.0	32.0	54354.0	10825.66	10563.600912496828	0.0030292700628384906	2014.0	2.4615946912340823	0.0
33025017860000	70.0	47.433121	-102.381116	0.5	TRAIN	3.0	10171.8410937	9699.19	10041.0	164.469078155	47.4413370058	-102.381567878	19387.0	2208480.0	30.0	35399.0	10295.79	3000.224457416065	0.009999251864587964	2012.0	32.11865346782296	1.0
33025011250000	70.0	47.54503	-102.846083	0.21875	TRAIN	2.0	11173.6079904	10716.41	78883.0	76.53980356609999	47.5171600135	-102.845868489	21170.0	2377135.0	24.0	46747.0	11179.18	10170.33635785296	0.0023598039588404126	2010.0	3.58838258321153	0.0
33053042620000	50.0	47.705309	-103.551932	0.75	TRAIN	2.0	11075.7577519	10474.87	37352.0	140.537468508	47.7316788185	-103.55500130600001	20732.0	3108051.0	25.0	51026.0	11125.06	9652.222424433083	0.00259007707247985	2012.0	2.6238968871993023	1.0
33013015430000	80.0	48.690188	-102.426587	0.75	TRAIN	4.0	7979.121875	7588.73	21549.0	203.019128108	48.6905641617	-102.427367516	14270.0	2875900.0	20.0	638.0	8275.23			2011.0	10.973337062445967	1.0
33053045440000	90.0	47.905911	-102.964938	0.5	TRAIN	2.0	10617.3770423	10024.05	82617.0	124.231284678	47.933210303500005	-102.966115982	20419.0	3347300.0	30.0	55579.0	10706.12	9966.112355252035	0.003010200861742274	2013.0	2.236806464235611	1.0
33061012870000	130.0	48.429651	-102.824038	0.625	TRAIN	3.0	9701.34193717	8902.81	35797.0	190.236029743	48.40242322060001	-102.825771586	19350.0	4666.0	18.0	26374.0	9719.84	9944.715238165152	0.0018100065782598604	2010.0	3.708526375454192	1.0
33061014660000	80.0	48.515537	-102.359751	0.40625	TRAIN	3.0	8841.98614286	8261.9	49610.0	133.717979342	48.5303885982	-102.36202964700001	18500.0	3269651.0	19.0	34986.0	8912.7	5447.493317581576	0.003487842736525849	2010.0	12.465192328830366	1.0
33061024280000	100.0	47.790405	-102.393347	0.25	TRAIN	2.0	10144.3782589	9566.33	99877.0	101.713065441	47.81969550350001	-102.39083603700001	20049.0	3260812.0	25.0	96247.0	10184.11	10706.27127360308	0.0023350800069524597	2013.0	1.7188714334007087	1.0
33061021880000	130.0	48.063087	-102.527121	0.75	TRAIN	2.0	10223.1388356	9693.12	66156.0	120.39372577	48.0709560415	-102.56757187299999	20348.0	2225249.0	29.0	33486.0	10188.21	10273.767319072504	0.002822723067337101	2012.0	1.6303017112175768	1.0
33053035520000	50.0	47.96480800000001	-103.673636	0.3125	TRAIN	2.0	10814.1392143	10311.6	24279.0	96.95031987770001	47.992403388999996	-103.674879915	21080.0	3022758.0	20.0	78037.0	10840.07	10074.577482567081	0.0019851949160754126	2011.0	20.122111890204206	1.0
33025023280000	50.0	47.240834	-102.7457	0.34375	TRAIN	2.0	10435.2983333	9849.79	52143.0	137.46457959999998	47.2117714066	-102.747124697	20829.0	1911320.0	32.0	55348.0	10518.98	10611.275398879596	0.00301566011597237	2013.0	5.166038719494745	1.0
33007017750000	30.0	47.038573	-103.298931		TRAIN	2.0	10837.8435821	10249.15	29792.0	145.515310019	47.0659855585	-103.299159253	20605.0	2757960.0	40.0	72193.0	10914.78	10003.437285668095	0.0039986255581676835	2013.0	20.86838201924424	1.0
33023005450000	110.0	48.63481	-103.053387	0.5	TRAIN	2.0	9183.60156977	8637.16	47607.0	117.239861853	48.6611947389	-103.053328396	18594.0	1964290.0	18.0	30160.0	9246.4	9628.2190436371	0.0018695046216148843	2009.0	1.9708269873274535	0.0
33025013050000	60.0	47.227484	-102.793591	0.4375	TRAIN	2.0	10633.6909848	10143.25	45939.0	114.049109012	47.2552518297	-102.79378944	20593.0		15.0		10652.94	10133.039654688702	0.0014803060593036647	2011.0	5.135846903406272	1.0
33061025140000	90.0	48.041987	-102.204465	0.75	TRAIN	2.0	9382.17849711	8803.94	276030.0	126.66405134	48.0654970684	-102.235395876	20557.0	17399204.0	54.0	257516.0	9405.39	11424.769397177219	0.004726572425465505	2013.0	7.684413533134564	1.0
33105025400000	80.0	48.373539	-103.833023		TRAIN	2.0	10293.4315909	9662.51	34337.0	157.02838761799998	48.401251071000004	-103.833011501	20145.0	28080.0	30.0	51370.0	10413.83	10112.573544618841	0.0029666038884793838	2012.0	16.3005469044773	1.0
33105024670000	80.0	48.43156	-103.876442	0.75	TRAIN	2.0	10070.127218	9457.75	35028.0	162.963935077	48.4590108074	-103.876229331	19831.0	3103049.0	29.0	52566.0	10202.94	10017.366214707337	0.002894972528549736	2012.0	16.388087243118783	1.0
33105023940000	60.0	48.211549	-103.807468		TRAIN	2.0	10551.198102200002	9971.06	59603.0	134.112159801	48.184534293	-103.80437994799999	20442.0	3801554.0	45.0	85774.0	10582.51	9886.668492373172	0.004551583785247189	2011.0	14.761250366711446	1.0
33053034230000	90.0	48.05233	-103.157162	0.3125	TRAIN	2.0	10919.3707463	10463.15	42410.0	102.22595484600001	48.0245127751	-103.157126604	21224.0	2803400.0	20.0		10929.58	10150.949156432285	0.001970259105014503	2011.0	14.272793368389962	1.0
33025017790000	70.0	47.416182	-102.794921	0.265625	TRAIN	2.0	10902.4615267	10440.84	81712.0	98.3063563869	47.443944279899995	-102.79367360200001	20948.0	2666843.0	30.0	52928.0	10905.63	10135.574038346891	0.0029598718224047417	2012.0	0.33761687159233844	0.0
33025016360000	80.0	47.654982	-102.419096	0.5625	TRAIN	2.0	10299.1350345	9913.39	43977.0	76.499795935	47.6519769874	-102.455448384	19375.0	3998102.0	27.0	83751.0	10283.89	9002.88392473597	0.0029990389996938493	2012.0	0.8732334904657831	1.0
33053037870000	90.0	47.904722	-103.130319	0.4375	TRAIN	2.0	11105.5417054	10660.73	59086.0	97.4295285542	47.8769350025	-103.13030444299999	21058.0	3737300.0	40.0	63739.0	11111.66	10139.915651621059	0.0039448059899398905	2012.0	9.814523023058715	0.0
33105022860000	100.0	48.429734	-103.091781	0.625	TRAIN	2.0	10053.7036296	9486.12	15855.0	133.882138059	48.4025222653	-103.092595911	19766.0	1319525.0	21.0	23391.0	10092.69	9931.95384687537	0.002114387594199975	2011.0	20.236568195282228	1.0
33061010760000	120.0	47.976256	-102.507669	0.265625	TRAIN	2.0	10163.1212987	9740.22	83274.0	108.43355259399999	47.9627403156	-102.508590182	14985.0		21.0		10200.53	4937.219528510573	0.004253406168944474	2009.0	8.790299726698995	1.0
33105025230000	100.0	48.487609	-103.243884	0.5625	TRAIN	2.0	10182.481037	9635.95	39104.0	130.666513794	48.460355155500004	-103.24256779299999	20003.0	2534867.0	34.0	43536.0	10158.32	9950.455264555942	0.0034169290847535223	2012.0	33.24372093975948	1.0
33061025310000	130.0	48.22541	-102.768848	0.34375	TRAIN	2.0	10309.867	9817.99	67594.0	105.283113181	48.1992657191	-102.777318431	20521.0	2396102.0	35.0	38973.0	10236.76	9760.275998694273	0.003585964167886471	2013.0	0.7438806385647445	0.0
33053040810000	50.0	47.733326	-103.679445	0.59375	TRAIN	2.0	10918.0623485	10389.39	36881.0	125.88711614700001	47.76080140649999	-103.68302962899999	20920.0	2887620.0	34.0	148128.0	10958.17	10064.717153150576	0.0033781376548030384	2013.0	11.719980522956623	1.0
33023009070000	90.0	48.953381	-103.801374	0.390625	TRAIN	2.0	7969.38910345	7383.76	47913.0	149.382103678	48.982273262	-103.80217425299999	18310.0	2309770.0	30.0	57812.0	8066.02	10544.986324704789	0.002844953902852962	2012.0	6.316285288799408	0.0
33105028090000	100.0	48.313983	-103.073301	0.75	TRAIN	2.0	10031.4211628	9473.95	44278.0	140.510949324	48.340775099300004	-103.071032035	19560.0	2805700.0	30.0	33973.0	10100.95	9792.347162716695	0.0030636168736155275	2012.0	17.384911306491844	1.0
33105027960000	60.0	48.097299	-103.768278		TRAIN	2.0	10620.3972222	10210.24	26129.0	122.25303495700001	48.110528337299996	-103.768093963	15265.0	1210780.0	14.0	20963.0	10688.29	4827.802794245253	0.002899869898722462	2012.0	12.894073739796799	1.0
33105024940000	90.0	48.487582	-103.330493	0.40625	TRAIN	2.0	10243.533985	9685.01	50236.0	139.211062319	48.4607478894	-103.32935157	19830.0	2641728.0	34.0	46915.0	10257.52	9796.084295105718	0.0034707745437620365	2012.0	19.820311447471106	1.0
33053045920000	90.0	47.774019	-103.184798	0.25	TRAIN	3.0	11016.6164706	10530.51	87694.0	131.39319436	47.788742721000006	-103.187534488	21349.0	3104050.0	26.0	104282.0	11057.69	5414.657274024352	0.004801781291814975	2013.0	6.322747944420215	0.0
33053029290000	90.0	47.81677	-102.967841		TRAIN	2.0	10908.3150342	10494.44	39686.0	59.3752113046	47.79050460770001	-102.967775415	20310.0				10889.06	9584.670694522862		2008.0	4.418789201555435	1.0
33061025490000	110.0	47.877168	-102.559427	0.625	TRAIN	2.0	10684.371560299998	10170.59	98000.0	115.744443141	47.90453987340001	-102.561577733	20570.0	2165840.0	30.0	49388.0	10746.64	10002.284018031816	0.002999314951056869	2013.0	3.7524051131669385	0.0
33025017210000	70.0	47.559454	-102.74151	0.40625	TRAIN	2.0	11023.713956799998	10417.61	97919.0	116.38596127	47.53018770590001	-102.746437094	21454.0	3349380.0	30.0	47017.0	11064.8	10748.473170840758	0.002791094095241935	2012.0	2.913417440990791	1.0
33061025500000	100.0	47.977178	-102.330665	0.4375	TRAIN	2.0	9646.01481818	9158.16	51351.0	120.24793305899999	47.964643920200004	-102.33120144700001	14080.0	1427573.0	15.0	16900.0	9683.89	4575.761383292206	0.0032781429675879815	2013.0	6.379182464298964	1.0
33025014090000	90.0	47.669505	-102.494061	0.5625	TRAIN	3.0	10578.689662899998	10125.27	61183.0	121.619298194	47.6677399947	-102.482446259	20218.0	4550000.0	30.0	80059.0	10617.51	2925.9830783628995	0.010252964284668773	2011.0	13.816242439712898	1.0
33053050500000	90.0	48.100755	-103.173514	0.59375	TRAIN	3.0	10758.155263200002	10307.87	58438.0	147.211158331	48.1093221185	-103.178111907	21233.0	3986710.0	24.0	86061.0	10877.25	3320.9836320844406	0.007226774552013139	2013.0	9.303085868750628	1.0
33061007980000	90.0	48.460711	-102.423202		TRAIN	3.0	8676.63849315	7291.54	58402.0	589.734959288	48.4732802839	-102.428492239	19418.0	3830720.0	33.0	85135.0	9139.76	4761.988699484512	0.006929877847793354	2010.0	14.799522724265167	1.0
33061018510000	70.0	48.41441	-102.268718	0.34375	TRAIN	2.0	8774.58652582	8163.63	37654.0	107.845089594	48.38774345270001	-102.269280101	18239.0	2586717.0	21.0	39350.0	8800.88	9731.997870621733	0.002157830311841037	2011.0	19.10084426553517	1.0
33025022980000	90.0	47.774607	-102.538664	0.53125	TRAIN	2.0	10691.8851079	10080.32	104474.0	144.11601898700002	47.744812528800004	-102.542428988	21162.0	3636729.0	25.0	95587.0	10749.56	10911.632187858077	0.0022911329459783993	2014.0	0.48674401057747047	0.0
33025015180000	90.0	47.702278	-102.63411		TRAIN	2.0	10879.9908152	10283.88	73650.0	106.911213401	47.6733427841	-102.633856078	21210.0	2577360.0	24.0	24268.0	10922.86	10559.102326179012	0.002272920486857788	2011.0	3.0009789643742004	1.0
33023007720000	110.0	48.777739	-103.141889	0.5625	TRAIN	2.0	8868.78253846	8442.67	46397.0	100.537744748	48.7504312715	-103.139507886	18838.0	3660660.0	30.0	59165.0	8831.44	9981.468257413115	0.0030055698446688306	2012.0	14.107445482595121	1.0
33025009400000	70.0	47.446523	-102.560813	0.203125	TRAIN	2.0	10662.2293333	10169.56	27677.0	102.223365106	47.4723180343	-102.559181757	19770.0				10689.02	9421.616229831701		2009.0	8.867133429461942	1.0
33053032600000	100.0	48.080586	-102.752035	0.328125	TRAIN	2.0	10847.9719858	10260.05	105696.0	143.78974779799998	48.053172471	-102.75306383600001	20600.0	1041660.0	23.0	31336.0	10936.08	10006.776153348963	0.0022984425400884583	2012.0	0.15006361589638476	0.0
33053046680000	90.0	47.771882	-102.82814	0.5625	TRAIN	3.0	10870.008119700002	10335.63	66721.0	128.678514971	47.7616194778	-102.828574446	20981.0	2485573.0	30.0	37579.0	10895.21	3746.4724632739812	0.008007532497325094	2013.0	4.839414845004112	0.0
33053047960000	80.0	47.896825	-103.453669	0.3125	TRAIN	2.0	11114.3192857	10695.16	58078.0	74.9157983209	47.898299931800004	-103.41026741600001	21548.0	3521700.0	26.0	113427.0	11114.54	10632.297807362647	0.002445379208809928	2013.0	1.7545067561895247	0.0
33105030620000	90.0	48.197088	-103.231868	0.5625	TRAIN	2.0	11208.4071034	10709.84	62417.0	100.861753565	48.1699291187	-103.232416399	21077.0	3989358.0	29.0	94942.0	11259.23	9911.603631964364	0.0029258635713071326	2013.0	0.16860897184912252	0.0
33053035460000	90.0	48.02483	-102.877084	0.4375	TRAIN	3.0	10047.2392308	9853.05	84451.0	124.735002025	48.024453256899996	-102.87690265	14781.0		8.0	22434.0	10271.8			2012.0	8.017407878242585	1.0
33105031980000	90.0	48.169667	-103.351587	0.5625	TRAIN	2.0	11233.9810484	10821.7	59868.0	89.16601977190003	48.19650531520001	-103.34878799200001	21060.0	3705034.0	26.0	101287.0	11277.06	9817.375290548203	0.0026483657016791256	2013.0	0.7748179790925618	0.0
33105032720000	90.0	48.074407	-103.238834	0.59375	TRAIN	2.0	10941.6095804	10383.4	48273.0	108.906491795	48.072606440200005	-103.27716468700001	19977.0	2479320.0	35.0	38104.0	10961.28	9369.171215997616	0.003735655928694996	2014.0	0.739041603182462	0.0
33053052860000	90.0	48.023186	-103.032922	0.5625	TRAIN	2.0	10644.9357062	10027.42	81907.0	107.105991565	47.99291255520001	-103.028586026	22000.0	4639260.0	32.0	87164.0	10639.54	11097.860893491601	0.0028834385569534906	2014.0	1.1645827798825719	1.0
33105017260000	90.0	48.269397	-103.536868	0.296875	TRAIN	2.0	10584.001413	10061.29	71634.0	147.04080178799998	48.256962035200004	-103.51946334	16640.0	2269935.0	20.0	137131.0	10639.07	6202.220012279157	0.0032246518118357608	2011.0	14.08673543337482	1.0
33061007780000	90.0	48.403025	-102.444742	0.3125	TRAIN	2.0	9326.52589595	8804.86	28562.0	113.775079318	48.416827755	-102.444812115	14130.0		9.0		9382.71	5036.872317266171	0.001786823138070903	2009.0	12.99110863926243	1.0
33023005050000	90.0	48.678883	-103.495937	1.0	TRAIN	2.0	8971.07376543	8467.04	2570.0	106.17074408100001	48.6907693255	-103.514057434	14980.0				9043.58	6154.0108550017985		2007.0	36.82559274880939	1.0
